,Converted,Converted_prob,Prospect ID,Predicted,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,final_Predicted,Lead_Score
330,1,0.999303823031643,3069,1,1,1,1,1,1,1,1,1,1,1,1,100
331,0,0.09660584438900392,7654,0,1,0,0,0,0,0,0,0,0,0,0,10
332,0,0.009991424351800275,4616,0,1,0,0,0,0,0,0,0,0,0,0,1
333,0,0.009991424351800275,1943,0,1,0,0,0,0,0,0,0,0,0,0,1
334,1,0.8703439999982505,1615,1,1,1,1,1,1,1,1,1,1,0,1,87
335,1,0.3878252367713317,2162,0,1,1,1,1,0,0,0,0,0,0,1,39
336,1,0.9307658510296561,1339,1,1,1,1,1,1,1,1,1,1,1,1,93
337,0,0.09759856451244371,3104,0,1,0,0,0,0,0,0,0,0,0,0,10
338,0,0.0028083995458596306,3802,0,1,0,0,0,0,0,0,0,0,0,0,0
339,1,0.8703439999982505,4556,1,1,1,1,1,1,1,1,1,1,0,1,87
340,1,0.3878252367713317,67,0,1,1,1,1,0,0,0,0,0,0,1,39
341,0,0.09759856451244371,8352,0,1,0,0,0,0,0,0,0,0,0,0,10
342,1,0.8703439999982505,7897,1,1,1,1,1,1,1,1,1,1,0,1,87
343,0,0.002289960495272786,7890,0,1,0,0,0,0,0,0,0,0,0,0,0
344,1,0.8703439999982505,3367,1,1,1,1,1,1,1,1,1,1,0,1,87
345,1,0.3878252367713317,3535,0,1,1,1,1,0,0,0,0,0,0,1,39
346,0,0.09660584438900392,5923,0,1,0,0,0,0,0,0,0,0,0,0,10
347,1,0.3878252367713317,1931,0,1,1,1,1,0,0,0,0,0,0,1,39
348,1,0.3878252367713317,7404,0,1,1,1,1,0,0,0,0,0,0,1,39
349,0,0.0017199817328845664,1185,0,1,0,0,0,0,0,0,0,0,0,0,0
350,0,0.0017199817328845664,8945,0,1,0,0,0,0,0,0,0,0,0,0,0
351,0,0.3878252367713317,4805,0,1,1,1,1,0,0,0,0,0,0,1,39
352,0,0.0017199817328845664,8192,0,1,0,0,0,0,0,0,0,0,0,0,0
353,1,0.999303823031643,5797,1,1,1,1,1,1,1,1,1,1,1,1,100
354,0,0.09230949573981241,1014,0,1,0,0,0,0,0,0,0,0,0,0,9
355,1,0.8703439999982505,1129,1,1,1,1,1,1,1,1,1,1,0,1,87
356,1,0.795487445021953,8197,1,1,1,1,1,1,1,1,1,0,0,1,80
357,0,0.009991424351800275,6692,0,1,0,0,0,0,0,0,0,0,0,0,1
358,0,0.3878252367713317,3308,0,1,1,1,1,0,0,0,0,0,0,1,39
359,1,0.8645687866399578,2069,1,1,1,1,1,1,1,1,1,1,0,1,86
360,0,0.3878252367713317,399,0,1,1,1,1,0,0,0,0,0,0,1,39
361,1,0.9307658510296561,4365,1,1,1,1,1,1,1,1,1,1,1,1,93
362,1,0.8703439999982505,8743,1,1,1,1,1,1,1,1,1,1,0,1,87
363,0,0.09759856451244371,7428,0,1,0,0,0,0,0,0,0,0,0,0,10
364,1,0.8703439999982505,4505,1,1,1,1,1,1,1,1,1,1,0,1,87
365,0,0.0017199817328845664,7590,0,1,0,0,0,0,0,0,0,0,0,0,0
366,0,0.3878252367713317,5125,0,1,1,1,1,0,0,0,0,0,0,1,39
367,0,0.09759856451244371,1225,0,1,0,0,0,0,0,0,0,0,0,0,10
368,0,0.12593325825335625,7533,0,1,1,0,0,0,0,0,0,0,0,0,13
369,0,0.3878252367713317,1241,0,1,1,1,1,0,0,0,0,0,0,1,39
370,0,0.09660584438900392,5282,0,1,0,0,0,0,0,0,0,0,0,0,10
371,0,0.09660584438900392,4649,0,1,0,0,0,0,0,0,0,0,0,0,10
372,1,0.795487445021953,6994,1,1,1,1,1,1,1,1,1,0,0,1,80
373,0,0.009991424351800275,457,0,1,0,0,0,0,0,0,0,0,0,0,1
374,0,0.009991424351800275,3538,0,1,0,0,0,0,0,0,0,0,0,0,1
375,0,0.12593325825335625,5771,0,1,1,0,0,0,0,0,0,0,0,0,13
376,0,0.09660584438900392,8954,0,1,0,0,0,0,0,0,0,0,0,0,10
377,1,0.8645687866399578,6647,1,1,1,1,1,1,1,1,1,1,0,1,86
378,0,0.009991424351800275,5554,0,1,0,0,0,0,0,0,0,0,0,0,1
379,1,0.8703439999982505,5213,1,1,1,1,1,1,1,1,1,1,0,1,87
380,0,0.04340823617284343,7429,0,1,0,0,0,0,0,0,0,0,0,0,4
381,0,0.009991424351800275,8605,0,1,0,0,0,0,0,0,0,0,0,0,1
382,0,0.009991424351800275,52,0,1,0,0,0,0,0,0,0,0,0,0,1
383,0,0.3878252367713317,2834,0,1,1,1,1,0,0,0,0,0,0,1,39
384,0,0.009991424351800275,1814,0,1,0,0,0,0,0,0,0,0,0,0,1
385,0,0.009991424351800275,5203,0,1,0,0,0,0,0,0,0,0,0,0,1
386,0,0.009991424351800275,8561,0,1,0,0,0,0,0,0,0,0,0,0,1
387,0,0.3878252367713317,4124,0,1,1,1,1,0,0,0,0,0,0,1,39
388,1,0.3878252367713317,1173,0,1,1,1,1,0,0,0,0,0,0,1,39
389,0,0.09660584438900392,6853,0,1,0,0,0,0,0,0,0,0,0,0,10
390,0,0.009991424351800275,6320,0,1,0,0,0,0,0,0,0,0,0,0,1
391,1,0.8703439999982505,7435,1,1,1,1,1,1,1,1,1,1,0,1,87
392,0,0.3878252367713317,2180,0,1,1,1,1,0,0,0,0,0,0,1,39
393,0,0.3878252367713317,3773,0,1,1,1,1,0,0,0,0,0,0,1,39
394,1,0.9854317266549288,3727,1,1,1,1,1,1,1,1,1,1,1,1,99
395,0,0.3878252367713317,245,0,1,1,1,1,0,0,0,0,0,0,1,39
396,0,0.09660584438900392,4172,0,1,0,0,0,0,0,0,0,0,0,0,10
397,0,0.0017199817328845664,2037,0,1,0,0,0,0,0,0,0,0,0,0,0
398,0,0.009991424351800275,7066,0,1,0,0,0,0,0,0,0,0,0,0,1
399,1,0.3878252367713317,598,0,1,1,1,1,0,0,0,0,0,0,1,39
400,0,0.009991424351800275,2740,0,1,0,0,0,0,0,0,0,0,0,0,1
401,0,0.12593325825335625,573,0,1,1,0,0,0,0,0,0,0,0,0,13
402,0,0.02374246054782388,6514,0,1,0,0,0,0,0,0,0,0,0,0,2
403,0,0.002289960495272786,8331,0,1,0,0,0,0,0,0,0,0,0,0,0
404,1,0.9995555804810327,392,1,1,1,1,1,1,1,1,1,1,1,1,100
405,1,0.9995555804810327,7089,1,1,1,1,1,1,1,1,1,1,1,1,100
406,0,0.09660584438900392,5033,0,1,0,0,0,0,0,0,0,0,0,0,10
407,1,0.9389627835095729,5253,1,1,1,1,1,1,1,1,1,1,1,1,94
408,0,0.3878252367713317,5491,0,1,1,1,1,0,0,0,0,0,0,1,39
409,1,0.999791801309378,130,1,1,1,1,1,1,1,1,1,1,1,1,100
410,0,0.3878252367713317,3279,0,1,1,1,1,0,0,0,0,0,0,1,39
411,1,0.8703439999982505,7432,1,1,1,1,1,1,1,1,1,1,0,1,87
412,1,0.9906531080626818,2936,1,1,1,1,1,1,1,1,1,1,1,1,99
413,1,0.9854317266549288,5872,1,1,1,1,1,1,1,1,1,1,1,1,99
414,0,0.3878252367713317,5715,0,1,1,1,1,0,0,0,0,0,0,1,39
415,1,0.9930288551115778,6386,1,1,1,1,1,1,1,1,1,1,1,1,99
416,1,0.3878252367713317,877,0,1,1,1,1,0,0,0,0,0,0,1,39
417,0,0.0028083995458596306,6679,0,1,0,0,0,0,0,0,0,0,0,0,0
418,0,0.3878252367713317,1069,0,1,1,1,1,0,0,0,0,0,0,1,39
419,0,0.9926723334768831,8069,1,1,1,1,1,1,1,1,1,1,1,1,99
420,1,0.8703439999982505,1969,1,1,1,1,1,1,1,1,1,1,0,1,87
421,1,0.9663341569822533,1249,1,1,1,1,1,1,1,1,1,1,1,1,97
422,1,0.15022917882512118,1098,0,1,1,0,0,0,0,0,0,0,0,0,15
423,0,0.0017199817328845664,2149,0,1,0,0,0,0,0,0,0,0,0,0,0
424,0,0.009991424351800275,6543,0,1,0,0,0,0,0,0,0,0,0,0,1
425,0,0.09759856451244371,329,0,1,0,0,0,0,0,0,0,0,0,0,10
426,0,0.3878252367713317,1694,0,1,1,1,1,0,0,0,0,0,0,1,39
427,1,0.8703439999982505,8296,1,1,1,1,1,1,1,1,1,1,0,1,87
428,1,0.8703439999982505,6166,1,1,1,1,1,1,1,1,1,1,0,1,87
429,0,0.15022917882512118,3753,0,1,1,0,0,0,0,0,0,0,0,0,15
430,0,0.8703439999982505,2995,1,1,1,1,1,1,1,1,1,1,0,1,87
431,0,0.009991424351800275,5288,0,1,0,0,0,0,0,0,0,0,0,0,1
432,0,0.3878252367713317,3480,0,1,1,1,1,0,0,0,0,0,0,1,39
433,1,0.3878252367713317,5413,0,1,1,1,1,0,0,0,0,0,0,1,39
434,1,0.3878252367713317,1823,0,1,1,1,1,0,0,0,0,0,0,1,39
435,0,0.3878252367713317,4237,0,1,1,1,1,0,0,0,0,0,0,1,39
436,1,0.3878252367713317,8578,0,1,1,1,1,0,0,0,0,0,0,1,39
437,0,0.12593325825335625,5650,0,1,1,0,0,0,0,0,0,0,0,0,13
438,0,0.3878252367713317,2876,0,1,1,1,1,0,0,0,0,0,0,1,39
439,0,0.009991424351800275,1218,0,1,0,0,0,0,0,0,0,0,0,0,1
440,0,0.3878252367713317,742,0,1,1,1,1,0,0,0,0,0,0,1,39
441,0,0.3878252367713317,253,0,1,1,1,1,0,0,0,0,0,0,1,39
442,1,0.8703439999982505,5231,1,1,1,1,1,1,1,1,1,1,0,1,87
443,0,0.3878252367713317,9174,0,1,1,1,1,0,0,0,0,0,0,1,39
444,1,0.9926723334768831,1567,1,1,1,1,1,1,1,1,1,1,1,1,99
445,1,0.795487445021953,4979,1,1,1,1,1,1,1,1,1,0,0,1,80
446,1,0.8645687866399578,3151,1,1,1,1,1,1,1,1,1,1,0,1,86
447,1,0.9863969344108656,3426,1,1,1,1,1,1,1,1,1,1,1,1,99
448,0,0.3878252367713317,4304,0,1,1,1,1,0,0,0,0,0,0,1,39
449,0,0.009991424351800275,6291,0,1,0,0,0,0,0,0,0,0,0,0,1
450,0,0.0017199817328845664,8442,0,1,0,0,0,0,0,0,0,0,0,0,0
451,1,0.8703439999982505,2269,1,1,1,1,1,1,1,1,1,1,0,1,87
452,0,0.0017199817328845664,4876,0,1,0,0,0,0,0,0,0,0,0,0,0
453,0,0.009991424351800275,6969,0,1,0,0,0,0,0,0,0,0,0,0,1
454,0,0.3878252367713317,2823,0,1,1,1,1,0,0,0,0,0,0,1,39
455,1,0.9307658510296561,6699,1,1,1,1,1,1,1,1,1,1,1,1,93
456,0,0.09660584438900392,5075,0,1,0,0,0,0,0,0,0,0,0,0,10
457,0,0.3878252367713317,3604,0,1,1,1,1,0,0,0,0,0,0,1,39
458,0,0.09759856451244371,6654,0,1,0,0,0,0,0,0,0,0,0,0,10
459,1,0.9906531080626818,2514,1,1,1,1,1,1,1,1,1,1,1,1,99
460,0,0.009991424351800275,5171,0,1,0,0,0,0,0,0,0,0,0,0,1
461,1,0.8703439999982505,6178,1,1,1,1,1,1,1,1,1,1,0,1,87
462,0,0.3878252367713317,5878,0,1,1,1,1,0,0,0,0,0,0,1,39
463,1,0.9930288551115778,4984,1,1,1,1,1,1,1,1,1,1,1,1,99
464,0,0.3878252367713317,1806,0,1,1,1,1,0,0,0,0,0,0,1,39
465,1,0.3878252367713317,8284,0,1,1,1,1,0,0,0,0,0,0,1,39
466,0,0.009991424351800275,8752,0,1,0,0,0,0,0,0,0,0,0,0,1
467,1,0.8703439999982505,7175,1,1,1,1,1,1,1,1,1,1,0,1,87
468,0,0.009991424351800275,2745,0,1,0,0,0,0,0,0,0,0,0,0,1
469,1,0.3878252367713317,8130,0,1,1,1,1,0,0,0,0,0,0,1,39
470,0,0.009991424351800275,1016,0,1,0,0,0,0,0,0,0,0,0,0,1
471,0,0.009991424351800275,1830,0,1,0,0,0,0,0,0,0,0,0,0,1
472,0,0.09759856451244371,7061,0,1,0,0,0,0,0,0,0,0,0,0,10
473,1,0.3878252367713317,3533,0,1,1,1,1,0,0,0,0,0,0,1,39
474,0,0.0028083995458596306,5182,0,1,0,0,0,0,0,0,0,0,0,0,0
475,0,0.0017199817328845664,202,0,1,0,0,0,0,0,0,0,0,0,0,0
476,0,0.46938435269183365,8468,0,1,1,1,1,1,0,0,0,0,0,1,47
477,1,0.9307658510296561,8047,1,1,1,1,1,1,1,1,1,1,1,1,93
478,0,0.0028083995458596306,7200,0,1,0,0,0,0,0,0,0,0,0,0,0
479,1,0.8703439999982505,3614,1,1,1,1,1,1,1,1,1,1,0,1,87
480,0,0.009991424351800275,8201,0,1,0,0,0,0,0,0,0,0,0,0,1
481,1,0.8703439999982505,3198,1,1,1,1,1,1,1,1,1,1,0,1,87
482,0,0.009991424351800275,7079,0,1,0,0,0,0,0,0,0,0,0,0,1
483,1,0.9930288551115778,7113,1,1,1,1,1,1,1,1,1,1,1,1,99
484,1,0.999303823031643,5822,1,1,1,1,1,1,1,1,1,1,1,1,100
485,0,0.009991424351800275,2544,0,1,0,0,0,0,0,0,0,0,0,0,1
486,0,0.12593325825335625,8383,0,1,1,0,0,0,0,0,0,0,0,0,13
487,1,0.9700563990863025,5007,1,1,1,1,1,1,1,1,1,1,1,1,97
488,0,0.3878252367713317,2781,0,1,1,1,1,0,0,0,0,0,0,1,39
489,0,0.009991424351800275,1587,0,1,0,0,0,0,0,0,0,0,0,0,1
490,1,0.12593325825335625,5480,0,1,1,0,0,0,0,0,0,0,0,0,13
491,0,0.3878252367713317,6032,0,1,1,1,1,0,0,0,0,0,0,1,39
492,1,0.8703439999982505,5000,1,1,1,1,1,1,1,1,1,1,0,1,87
493,0,0.09759856451244371,3541,0,1,0,0,0,0,0,0,0,0,0,0,10
494,1,0.8703439999982505,3963,1,1,1,1,1,1,1,1,1,1,0,1,87
495,0,0.8703439999982505,697,1,1,1,1,1,1,1,1,1,1,0,1,87
496,0,0.3878252367713317,8688,0,1,1,1,1,0,0,0,0,0,0,1,39
497,1,0.8703439999982505,5529,1,1,1,1,1,1,1,1,1,1,0,1,87
498,0,0.0017199817328845664,5155,0,1,0,0,0,0,0,0,0,0,0,0,0
499,1,0.9979059926971408,2746,1,1,1,1,1,1,1,1,1,1,1,1,100
500,0,0.09759856451244371,1058,0,1,0,0,0,0,0,0,0,0,0,0,10
501,1,0.8645687866399578,205,1,1,1,1,1,1,1,1,1,1,0,1,86
502,0,0.009991424351800275,5607,0,1,0,0,0,0,0,0,0,0,0,0,1
503,0,0.009991424351800275,588,0,1,0,0,0,0,0,0,0,0,0,0,1
504,1,0.12593325825335625,1866,0,1,1,0,0,0,0,0,0,0,0,0,13
505,0,0.12593325825335625,5249,0,1,1,0,0,0,0,0,0,0,0,0,13
506,0,0.009991424351800275,2796,0,1,0,0,0,0,0,0,0,0,0,0,1
507,0,0.3878252367713317,3280,0,1,1,1,1,0,0,0,0,0,0,1,39
508,0,0.3878252367713317,2237,0,1,1,1,1,0,0,0,0,0,0,1,39
509,0,0.009991424351800275,7648,0,1,0,0,0,0,0,0,0,0,0,0,1
510,0,0.009991424351800275,8537,0,1,0,0,0,0,0,0,0,0,0,0,1
511,0,0.009991424351800275,3764,0,1,0,0,0,0,0,0,0,0,0,0,1
512,0,0.009991424351800275,4541,0,1,0,0,0,0,0,0,0,0,0,0,1
513,0,0.26852067693466924,2517,0,1,1,1,0,0,0,0,0,0,0,0,27
514,0,0.009991424351800275,8308,0,1,0,0,0,0,0,0,0,0,0,0,1
515,1,0.999303823031643,5795,1,1,1,1,1,1,1,1,1,1,1,1,100
516,0,0.3878252367713317,3502,0,1,1,1,1,0,0,0,0,0,0,1,39
517,0,0.3878252367713317,2817,0,1,1,1,1,0,0,0,0,0,0,1,39
518,0,0.3878252367713317,2093,0,1,1,1,1,0,0,0,0,0,0,1,39
519,1,0.9863969344108656,5320,1,1,1,1,1,1,1,1,1,1,1,1,99
520,0,0.3878252367713317,4219,0,1,1,1,1,0,0,0,0,0,0,1,39
521,0,0.009991424351800275,175,0,1,0,0,0,0,0,0,0,0,0,0,1
522,1,0.3878252367713317,9147,0,1,1,1,1,0,0,0,0,0,0,1,39
523,0,0.009991424351800275,3986,0,1,0,0,0,0,0,0,0,0,0,0,1
524,0,0.3878252367713317,2144,0,1,1,1,1,0,0,0,0,0,0,1,39
525,0,0.0003916846178321319,7958,0,1,0,0,0,0,0,0,0,0,0,0,0
526,0,0.3878252367713317,6363,0,1,1,1,1,0,0,0,0,0,0,1,39
527,0,0.009991424351800275,6878,0,1,0,0,0,0,0,0,0,0,0,0,1
528,1,0.9307658510296561,2281,1,1,1,1,1,1,1,1,1,1,1,1,93
529,0,0.3878252367713317,8280,0,1,1,1,1,0,0,0,0,0,0,1,39
530,0,0.09759856451244371,3493,0,1,0,0,0,0,0,0,0,0,0,0,10
531,0,0.009991424351800275,8091,0,1,0,0,0,0,0,0,0,0,0,0,1
532,1,0.999064553342821,4057,1,1,1,1,1,1,1,1,1,1,1,1,100
533,1,0.8703439999982505,1728,1,1,1,1,1,1,1,1,1,1,0,1,87
534,0,0.3878252367713317,3040,0,1,1,1,1,0,0,0,0,0,0,1,39
535,1,0.3878252367713317,2985,0,1,1,1,1,0,0,0,0,0,0,1,39
536,1,0.8703439999982505,7445,1,1,1,1,1,1,1,1,1,1,0,1,87
537,0,0.09660584438900392,9190,0,1,0,0,0,0,0,0,0,0,0,0,10
538,0,0.009991424351800275,4704,0,1,0,0,0,0,0,0,0,0,0,0,1
539,0,0.009991424351800275,420,0,1,0,0,0,0,0,0,0,0,0,0,1
540,0,0.3878252367713317,2990,0,1,1,1,1,0,0,0,0,0,0,1,39
541,1,0.8703439999982505,4288,1,1,1,1,1,1,1,1,1,1,0,1,87
542,1,0.7401591563195961,1517,1,1,1,1,1,1,1,1,1,0,0,1,74
543,1,0.09759856451244371,9029,0,1,0,0,0,0,0,0,0,0,0,0,10
544,1,0.9529083015650879,8701,1,1,1,1,1,1,1,1,1,1,1,1,95
545,0,0.3878252367713317,8312,0,1,1,1,1,0,0,0,0,0,0,1,39
546,1,0.9906531080626818,7887,1,1,1,1,1,1,1,1,1,1,1,1,99
547,1,0.3878252367713317,2498,0,1,1,1,1,0,0,0,0,0,0,1,39
548,0,0.009991424351800275,9036,0,1,0,0,0,0,0,0,0,0,0,0,1
549,1,0.8703439999982505,4816,1,1,1,1,1,1,1,1,1,1,0,1,87
550,1,0.8645687866399578,2384,1,1,1,1,1,1,1,1,1,1,0,1,86
551,0,0.3878252367713317,796,0,1,1,1,1,0,0,0,0,0,0,1,39
552,1,0.9854317266549288,6124,1,1,1,1,1,1,1,1,1,1,1,1,99
553,0,0.5186688874178071,8181,1,1,1,1,1,1,1,0,0,0,0,1,52
554,0,0.12593325825335625,5708,0,1,1,0,0,0,0,0,0,0,0,0,13
555,1,0.8645687866399578,4230,1,1,1,1,1,1,1,1,1,1,0,1,86
556,0,0.0028083995458596306,8251,0,1,0,0,0,0,0,0,0,0,0,0,0
557,0,0.8703439999982505,3274,1,1,1,1,1,1,1,1,1,1,0,1,87
558,0,0.3878252367713317,7308,0,1,1,1,1,0,0,0,0,0,0,1,39
559,0,0.12593325825335625,3054,0,1,1,0,0,0,0,0,0,0,0,0,13
560,0,0.009991424351800275,3014,0,1,0,0,0,0,0,0,0,0,0,0,1
561,0,0.3878252367713317,3489,0,1,1,1,1,0,0,0,0,0,0,1,39
562,1,0.8703439999982505,6338,1,1,1,1,1,1,1,1,1,1,0,1,87
563,0,0.8703439999982505,3087,1,1,1,1,1,1,1,1,1,1,0,1,87
564,0,0.3878252367713317,7464,0,1,1,1,1,0,0,0,0,0,0,1,39
565,0,0.002289960495272786,6975,0,1,0,0,0,0,0,0,0,0,0,0,0
566,1,0.9930288551115778,2427,1,1,1,1,1,1,1,1,1,1,1,1,99
567,1,0.7895428106706788,8008,1,1,1,1,1,1,1,1,1,0,0,1,79
568,0,0.3878252367713317,7602,0,1,1,1,1,0,0,0,0,0,0,1,39
569,0,0.3878252367713317,3259,0,1,1,1,1,0,0,0,0,0,0,1,39
570,1,0.26852067693466924,2347,0,1,1,1,0,0,0,0,0,0,0,0,27
571,0,0.7401591563195961,8839,1,1,1,1,1,1,1,1,1,0,0,1,74
572,0,0.0017199817328845664,845,0,1,0,0,0,0,0,0,0,0,0,0,0
573,1,0.8703439999982505,7526,1,1,1,1,1,1,1,1,1,1,0,1,87
574,0,0.0028083995458596306,126,0,1,0,0,0,0,0,0,0,0,0,0,0
575,1,0.3878252367713317,3482,0,1,1,1,1,0,0,0,0,0,0,1,39
576,1,0.999064553342821,6015,1,1,1,1,1,1,1,1,1,1,1,1,100
577,0,0.09660584438900392,5664,0,1,0,0,0,0,0,0,0,0,0,0,10
578,0,0.002289960495272786,1065,0,1,0,0,0,0,0,0,0,0,0,0,0
579,1,0.8703439999982505,6651,1,1,1,1,1,1,1,1,1,1,0,1,87
580,0,0.09660584438900392,7393,0,1,0,0,0,0,0,0,0,0,0,0,10
581,0,0.3878252367713317,3184,0,1,1,1,1,0,0,0,0,0,0,1,39
582,0,0.3878252367713317,8305,0,1,1,1,1,0,0,0,0,0,0,1,39
583,0,0.09759856451244371,3720,0,1,0,0,0,0,0,0,0,0,0,0,10
584,0,0.09660584438900392,5069,0,1,0,0,0,0,0,0,0,0,0,0,10
585,1,0.8703439999982505,3015,1,1,1,1,1,1,1,1,1,1,0,1,87
586,1,0.9389627835095729,2357,1,1,1,1,1,1,1,1,1,1,1,1,94
587,0,0.15022917882512118,7975,0,1,1,0,0,0,0,0,0,0,0,0,15
588,0,0.009991424351800275,1227,0,1,0,0,0,0,0,0,0,0,0,0,1
589,0,0.009991424351800275,7898,0,1,0,0,0,0,0,0,0,0,0,0,1
590,1,0.8645687866399578,994,1,1,1,1,1,1,1,1,1,1,0,1,86
591,0,0.009991424351800275,1613,0,1,0,0,0,0,0,0,0,0,0,0,1
592,0,0.009991424351800275,8894,0,1,0,0,0,0,0,0,0,0,0,0,1
593,0,0.009991424351800275,5568,0,1,0,0,0,0,0,0,0,0,0,0,1
594,1,0.999064553342821,353,1,1,1,1,1,1,1,1,1,1,1,1,100
595,0,0.009991424351800275,1808,0,1,0,0,0,0,0,0,0,0,0,0,1
596,1,0.3878252367713317,249,0,1,1,1,1,0,0,0,0,0,0,1,39
597,0,0.09660584438900392,4362,0,1,0,0,0,0,0,0,0,0,0,0,10
598,0,0.09759856451244371,5874,0,1,0,0,0,0,0,0,0,0,0,0,10
599,0,0.0017199817328845664,7561,0,1,0,0,0,0,0,0,0,0,0,0,0
600,0,0.0028083995458596306,6706,0,1,0,0,0,0,0,0,0,0,0,0,0
601,0,0.009991424351800275,6275,0,1,0,0,0,0,0,0,0,0,0,0,1
602,0,0.3878252367713317,158,0,1,1,1,1,0,0,0,0,0,0,1,39
603,0,0.009991424351800275,1791,0,1,0,0,0,0,0,0,0,0,0,0,1
604,0,0.3878252367713317,8179,0,1,1,1,1,0,0,0,0,0,0,1,39
605,0,0.09759856451244371,3699,0,1,0,0,0,0,0,0,0,0,0,0,10
606,0,0.0017199817328845664,484,0,1,0,0,0,0,0,0,0,0,0,0,0
607,1,0.9854317266549288,4569,1,1,1,1,1,1,1,1,1,1,1,1,99
608,1,0.8703439999982505,6151,1,1,1,1,1,1,1,1,1,1,0,1,87
609,0,0.3878252367713317,6748,0,1,1,1,1,0,0,0,0,0,0,1,39
610,0,0.0017199817328845664,7133,0,1,0,0,0,0,0,0,0,0,0,0,0
611,0,0.3878252367713317,3536,0,1,1,1,1,0,0,0,0,0,0,1,39
612,0,0.09759856451244371,1541,0,1,0,0,0,0,0,0,0,0,0,0,10
613,1,0.3878252367713317,7050,0,1,1,1,1,0,0,0,0,0,0,1,39
614,0,0.009991424351800275,3356,0,1,0,0,0,0,0,0,0,0,0,0,1
615,1,0.8703439999982505,1360,1,1,1,1,1,1,1,1,1,1,0,1,87
616,0,0.09660584438900392,4893,0,1,0,0,0,0,0,0,0,0,0,0,10
617,1,0.8703439999982505,1651,1,1,1,1,1,1,1,1,1,1,0,1,87
618,0,0.15022917882512118,5340,0,1,1,0,0,0,0,0,0,0,0,0,15
619,0,0.15022917882512118,581,0,1,1,0,0,0,0,0,0,0,0,0,15
620,1,0.8703439999982505,3827,1,1,1,1,1,1,1,1,1,1,0,1,87
621,1,0.8703439999982505,4512,1,1,1,1,1,1,1,1,1,1,0,1,87
622,0,0.0017199817328845664,4598,0,1,0,0,0,0,0,0,0,0,0,0,0
623,0,0.12593325825335625,5672,0,1,1,0,0,0,0,0,0,0,0,0,13
624,0,0.009991424351800275,9072,0,1,0,0,0,0,0,0,0,0,0,0,1
625,0,0.09660584438900392,6431,0,1,0,0,0,0,0,0,0,0,0,0,10
626,1,0.8703439999982505,3952,1,1,1,1,1,1,1,1,1,1,0,1,87
627,1,0.8703439999982505,5409,1,1,1,1,1,1,1,1,1,1,0,1,87
628,0,0.009991424351800275,68,0,1,0,0,0,0,0,0,0,0,0,0,1
629,0,0.009991424351800275,5663,0,1,0,0,0,0,0,0,0,0,0,0,1
630,0,0.3878252367713317,8672,0,1,1,1,1,0,0,0,0,0,0,1,39
631,0,0.009991424351800275,3939,0,1,0,0,0,0,0,0,0,0,0,0,1
632,1,0.3878252367713317,6799,0,1,1,1,1,0,0,0,0,0,0,1,39
633,0,0.3878252367713317,3734,0,1,1,1,1,0,0,0,0,0,0,1,39
634,0,0.009991424351800275,36,0,1,0,0,0,0,0,0,0,0,0,0,1
635,1,0.8703439999982505,6823,1,1,1,1,1,1,1,1,1,1,0,1,87
636,0,0.009991424351800275,8133,0,1,0,0,0,0,0,0,0,0,0,0,1
637,0,0.09759856451244371,6441,0,1,0,0,0,0,0,0,0,0,0,0,10
638,0,0.09759856451244371,4390,0,1,0,0,0,0,0,0,0,0,0,0,10
639,0,0.009991424351800275,85,0,1,0,0,0,0,0,0,0,0,0,0,1
640,0,0.009991424351800275,4184,0,1,0,0,0,0,0,0,0,0,0,0,1
641,1,0.09759856451244371,3376,0,1,0,0,0,0,0,0,0,0,0,0,10
642,0,0.3878252367713317,408,0,1,1,1,1,0,0,0,0,0,0,1,39
643,0,0.009991424351800275,2699,0,1,0,0,0,0,0,0,0,0,0,0,1
644,0,0.3878252367713317,5301,0,1,1,1,1,0,0,0,0,0,0,1,39
645,0,0.3878252367713317,3485,0,1,1,1,1,0,0,0,0,0,0,1,39
646,1,0.8703439999982505,4826,1,1,1,1,1,1,1,1,1,1,0,1,87
647,1,0.3878252367713317,2214,0,1,1,1,1,0,0,0,0,0,0,1,39
648,1,0.3878252367713317,3225,0,1,1,1,1,0,0,0,0,0,0,1,39
649,1,0.8703439999982505,5068,1,1,1,1,1,1,1,1,1,1,0,1,87
650,1,0.8645687866399578,1234,1,1,1,1,1,1,1,1,1,1,0,1,86
651,1,0.8703439999982505,3209,1,1,1,1,1,1,1,1,1,1,0,1,87
652,0,0.009991424351800275,1824,0,1,0,0,0,0,0,0,0,0,0,0,1
653,1,0.26852067693466924,4114,0,1,1,1,0,0,0,0,0,0,0,0,27
654,0,0.009991424351800275,6049,0,1,0,0,0,0,0,0,0,0,0,0,1
655,1,0.8703439999982505,1257,1,1,1,1,1,1,1,1,1,1,0,1,87
656,1,0.9307658510296561,1327,1,1,1,1,1,1,1,1,1,1,1,1,93
657,0,0.02374246054782388,7744,0,1,0,0,0,0,0,0,0,0,0,0,2
658,1,0.09660584438900392,4432,0,1,0,0,0,0,0,0,0,0,0,0,10
659,0,0.04340823617284343,6407,0,1,0,0,0,0,0,0,0,0,0,0,4
660,0,0.09759856451244371,8517,0,1,0,0,0,0,0,0,0,0,0,0,10
